Какие навыки разработчиков особенно ценятся на рынке труда?,https://techrocks.ru/2017/09/01/skills-developers/
7 техник Sass для написания хорошего кода,https://techrocks.ru/2017/07/19/sass-techniques/
"10 самых распространенных ошибок, которые совершают разработчики",https://techrocks.ru/2017/07/17/10-dev-mistakes/
"Сотрудница «Google», которая стажировалась в «Apple» и «Facebook», рассказывает, как получить работу мечты в IT",https://techrocks.ru/2017/06/06/dream-work/
Как писать современный JavaScript код,https://techrocks.ru/2017/05/23/modern_js/
Мой самый ценный опыт в карьере разработчика,https://techrocks.ru/2017/05/21/dev-experience/
Программирование – дело непростое. Именно поэтому вы должны учиться это делать.,https://techrocks.ru/2017/05/14/programming-is-hard/
"Что нужно, чтобы стать экспертом в области компьютерного программирования?",https://techrocks.ru/2017/05/11/expert-programming/
"8 привычек, которые помогут Вам стать лучшим разработчиком",https://techrocks.ru/2017/05/10/8-programmer-habbits/
Изучите любой из этих 16 языков программирования и у вас всегда будет работа,https://techrocks.ru/2017/05/09/popular-programming-languages/
Нетрадиционный метод изучения нового языка программирования,https://techrocks.ru/2017/05/04/learning-new-programming-language/
5 проектов для начинающих фронтенд-разработчиков,https://techrocks.ru/2017/04/26/5-projects-front-end/
"Хорошие комментарии к коду должны пояснять КАК, а не ЧТО Вы сделали. Это и еще 3 правила написания  хороших комментариев.",https://techrocks.ru/2017/04/11/good-comments/
Google Chrome: 5 трюков для опытных пользователей,https://techrocks.ru/2017/02/28/five-tricks-google-chrome/
"7 вещей, о которых стоит подумать перед тем, как установить свои фриланс-рейты",https://techrocks.ru/2017/02/27/7-principov-vystavlenija-rejtov/
Почему обучение — это новая прокрастинация,https://techrocks.ru/2017/02/19/obuchenije-novaya-prokrastinacyja/
10 способов развития карьеры для IT специалиста,https://techrocks.ru/2017/02/17/10-ways-to-improve-career/
"4 функции Gmail, которые вы можете использовать уже сейчас",https://techrocks.ru/2017/02/15/4-gmail-tricks/
Фреймворк для обучения программиста,https://techrocks.ru/2017/01/30/framework-for-programmer/
Не документируйте код. Кодируйте документацию,https://techrocks.ru/2017/01/27/ne-dokumentirujte-kod/
7 уроков дизайна для разработчиков,https://techrocks.ru/2017/01/27/7-urokov-dizajna/
